text_clean,sentiments,scores,features
selesai nonton auto lu sekolah anjir masyaallah kkak2 pinter sekali,positive,0.964264452457428,[ 2.9383023  -2.3703327  -0.50025076]
mrindingg allah,positive,0.8942089080810547,[ 1.9152782  -1.7221311  -0.47083542]
kak ibnu keren wakil unhas,positive,0.9834844470024108,[ 3.6509366  -0.49302506 -3.3261044 ]
kerenn seruu sarann kasih pengerjaanya hasil nonton serta ngerjainnya pliss pas interview kasih backsound biar tegang kaya ftv indosiar,positive,0.8362371325492859,[ 1.34791    -0.83864474 -1.134639  ]
keren bgt alumni unand,positive,0.9954193830490112,[ 4.2636395 -1.344012  -2.7144325]
ambisnya,negative,0.9660272598266602,[-0.9949412 -1.5920498  2.7912056]
keren sih min,positive,0.9964930415153505,[ 4.264255  -1.8648641 -2.3502843]
nonton eliminasi tbtb tambah inimah parah university war tambah banget bjirr semangat sehat sehat orang pinterr,negative,0.8381052613258362,[ 0.3776536 -2.7900586  2.0630887]
acara university war korea,neutral,0.9910861849784852,[-1.3462955  3.6020293 -2.6645854]
seruu bangettt,positive,0.9967689514160156,[ 4.409812  -1.746274  -2.3836565]
keren bangettt,positive,0.9970775842666626,[ 4.427985 -1.851811 -2.424079]
allaaah keren keren banget,positive,0.9966965913772584,[ 4.3068075 -1.876556  -2.3771036]
nontonn menang anjir,negative,0.9587031006813048,[-0.5649505 -2.3681269  2.732371 ]
yukk viralin kaya gini2 bosen lihat cantik ganteng gaul2 selebgram doang viral,negative,0.9963815212249756,[-2.464718  -1.9175441  4.1570754]
keren banget,positive,0.997103750705719,[ 4.4456215 -1.8129387 -2.4716065]
kerenn,positive,0.9957095384597778,[ 4.046404  -2.3227382 -1.9076302]
sadar ronde 3 layar beda kolom 4 4 12 x 6 layar 12 x 8 pengaruh sih pakai,neutral,0.7265886068344116,[-3.2260058  2.002047   1.0103068]
manuela gemesin pas loncat girang ronde 2 lucu banget liat,positive,0.9940489530563354,[ 3.919982 -2.105843 -1.714891]
lulus kerja indonesia otak sia batas fasilitas perintah padah gaji spek persyaratanya kayak dewa,negative,0.996878147125244,[-2.4931457 -1.7682405  4.3929353]
min edit2 film india diulang2 zoom wajah,negative,0.940176248550415,[-3.9180763   0.45422447  3.221432  ]
pdf min,neutral,0.979889452457428,[-1.194658   2.970076  -2.3303497]
hujattt tampaar ajaa pakai medali sertif mu gausa takut modal keti,negative,0.991190791130066,[-1.8457825 -1.872738   3.5570877]
seruu bangettt kerennn pliss banyakin tonton kayaa gin biar motivasi pelajarr jujur nyesel ambis sma,positive,0.95069020986557,[ 2.5863636  -2.1559582  -0.55673397]
yeyy,positive,0.9676872491836548,[ 2.7324529 -1.9381366 -0.9962086]
shakira wow,positive,0.9654253721237184,[ 2.7623003 -0.7218383 -2.5098274]
ken minjem otak tes cpns,negative,0.6074228286743164,[-3.8036954  1.6599748  2.1006958]
main main inima keren pol,positive,0.9960921406745912,[ 4.162898  -1.9493856 -2.2097347]
sabar nontonin episode pecah parah acara ngerasa keren nontonin orang keren,negative,0.5656082034111023,[ 1.0767505 -3.0436897  1.3568122]
keren banget sih sabar episode,positive,0.9964687824249268,[ 4.2064505 -2.0915647 -2.1684892]
indonesia emas indonesia cemas,negative,0.9914134740829468,[-3.2198312 -1.0165063  3.837183 ]
nambah serta baruu,positive,0.9807758331298828,[ 3.17076    -0.95934325 -2.478607  ]
wkkw maxwell logat chindo sby banget,positive,0.9578136801719666,[ 2.8403513 -0.3793994 -2.6614668]
kaist kakak xaviera kahhh,negative,0.4917713403701782,[ 0.29557067 -1.2662549   0.45306897]
aaaaaakkkkh kakak kakak lolos pliss keren banget kakkk huaaa semangat kakak kakak masuk yt ruangguru,positive,0.97014319896698,[ 2.7002707 -1.1010985 -2.0750425]
like 1000x,positive,0.9266156554222108,[ 2.3636544  -0.29715636 -2.3135958 ]
lup bgttttttttt adek adek semangat tbtb banget kaist seungbum,positive,0.9312800168991088,[ 1.9395905 -1.5443909 -1.2045044]
gilak manggil yale oxford,negative,0.9860100746154784,[-2.5212615 -1.1042868  3.368127 ]
lihat manusia bodoh dunia,negative,0.9982073307037354,[-2.5540197 -2.1826148  4.6642547]
undipppp,neutral,0.6306785941123962,[ 0.91329354  1.4707181  -2.8789022 ]
university war versi indonesia,neutral,0.979783535003662,[-0.9838504  3.0709877 -2.6442628]
keren hujat parah,negative,0.9225923418998718,[ 0.32872793 -3.165771    2.8367422 ]
itb keren keren banget,positive,0.9963622689247132,[ 4.29082   -1.7377789 -2.4001286]
dukung,positive,0.9626951813697816,[ 2.4624624 -1.0607283 -2.2211838]
bikin sekolah,positive,0.8801870942115784,[ 1.6989905 -1.1503738 -0.8489705]
keren,positive,0.9971580505371094,[ 4.437896  -1.8782336 -2.4276972]
itb kerennn,positive,0.9967154264450072,[ 4.3176036 -1.8846495 -2.3506782]
alumni jurus mipa acara haru takjub jenius sungguh cipta allah sesal maksimal ajar ilmu ilmu putar mipa takdir allah uin ambil jurus pai amat indonesia banyak olimpiade tanding ilmu ilmu eksakta sains ilmu ilmu putar soshum agama luas orang bakat minat beda beda tonjol eksakta tonjol soshum ilmu agama islam kuliah jurus pai agama islam fan ilmu ulumul qur ulumul hadis tauhid kalam aqidah fiqh ushul fiqh akhlak tasawuf filsafat islam sejarah islam bahasa arab indonesia negara mayoritas muslim coba tanding mahasiswa olimpiade eksakta sains pasti seru dekat generasi muda muslim muslimah ilmu ilmu agama,positive,0.8820208311080933,[ 1.7981292  -0.9062845  -0.90716726]
keren bngat sumpah bnyakin acara kayak gin dehhh,positive,0.9956523776054382,[ 4.1161804 -1.7911551 -2.2924712]
kasi lihat eliminasi kasi gatau,negative,0.9946081638336182,[-2.827202  -1.4144739  4.020916 ]
keren banget woyy baik sih,positive,0.9953575730323792,[ 4.0829735 -1.9870391 -1.9691076]
allahumma shallialla sayyidina muhammad keren keren banget moga anak pintar pintar prestasi aamiin allah,positive,0.9831147193908693,[ 3.159949  -1.3837626 -1.8696327]
seruuu bgrt weh set baguss,positive,0.9951651096343994,[ 4.036002  -1.8639603 -2.120911 ]
dijelasin gitu caranyaa penontonyaa,negative,0.5020563006401062,[-1.6911871   0.73446685  0.8274194 ]
episode yaaa,neutral,0.788662314414978,[-0.43448767  1.1617299  -1.5669079 ]
lanjut viralkan bgus orang orang kta,negative,0.994443953037262,[-2.4520354 -1.6146188  3.9323337]
plot twist wkkeke,negative,0.5780230164527893,[-1.6495671   0.43725717  0.8688856 ]
update minn,positive,0.6569865345954895,[ 0.7971567  -0.10191703 -1.3643222 ]
kereeeen bangeetttt,positive,0.9670056700706482,[ 2.8695405 -2.3189273 -0.6869251]
semoha ting,positive,0.9129139184951782,[ 1.8303223  -0.93771607 -1.5928583 ]
join ub best,positive,0.908274471759796,[ 2.6475604   0.32629853 -3.2167084 ]
anjay medhok lokal chindo wkwk,negative,0.9421886801719666,[-0.7679485 -1.9683726  2.2862563]
kerennnn bangett ihh banyakin acara gin min biar anak anak gen skrng lbh motivasi ajar,positive,0.9874504804611206,[ 3.3809984 -1.8071412 -1.5629137]
hello viewer arab country want watch program understand well possible provide arabic language thank good luck,neutral,0.867996335029602,[-0.42978418  1.7362765  -1.5484629 ]
keren banget acara sukses ruang guru,positive,0.9952467083930968,[ 4.1830473 -1.3777817 -2.796819 ]
maxwel ampunnn lucu banget kmu,positive,0.9835104942321776,[ 3.2435572 -2.3948376 -1.0834149]
jawdropped pas lihat kaissttt wwooooooiiii aje,positive,0.846481442451477,[ 1.5017209  -1.460722   -0.54105407]
konsep kaya korea itu,positive,0.9886417984962464,[ 3.338433  -1.9248532 -1.7271227]
keren banget plsss,positive,0.9962601661682128,[ 4.184306  -1.9473956 -2.265372 ]
keren banget asli,positive,0.9972625970840454,[ 4.496323  -1.8374557 -2.4422805]
asik,positive,0.997459590435028,[ 4.622939  -1.7420117 -2.4758961]
kerennn bgt,positive,0.996853768825531,[ 4.37166   -1.8375064 -2.4004443]
pakai rumus go cepat tu ngerjainnya,neutral,0.4758573174476623,[ 0.66996324  0.698302   -1.3464575 ]
nan,positive,0.5520077347755432,[ 0.5400192  -0.94198436  0.00282718]
suka bnget konsep weh,positive,0.9966546297073364,[ 4.4592075 -1.5455072 -2.5655792]
daritadi merinding trss,negative,0.9890913963317872,[-1.9167149 -1.7433535  3.3741019]
seruuuuu,positive,0.996432900428772,[ 4.372847  -1.5961328 -2.512129 ]
keren banget sih trend,positive,0.9965305924415588,[ 4.2862673 -1.9371278 -2.2166784]
anja unud pride,negative,0.8484523892402649,[-0.15768574 -1.9257606   1.7223973 ]
semangat kakk ikut mikir deg an nonton,positive,0.9428982138633728,[ 2.1798131 -1.9869063 -0.9200188]
sumpah keren banget,positive,0.9972532391548156,[ 4.535533  -1.7242237 -2.5434558]
suka beginiian ngeliat orang orang pinter mikir moga nular pinternyaa aamiin,positive,0.973388671875,[ 2.9019191 -1.771554  -1.1155154]
min moga episode lihat kasih jeda biar tonton ikut hitung mikir kayak university war time tonton ikut hitung kasih jawab,negative,0.7670716643333435,[-2.025821    0.06858996  1.3765701 ]
yesaya,negative,0.6473656296730042,[-0.79210806 -0.06555223  0.93637973]
kakak bicara beneran merinding sumpah kakak nonton merinding apalgi kakak kompetisi,negative,0.952755570411682,[-0.7149304 -2.179405   2.4970827]
iri bilang pingin lahir biar org jenius,negative,0.9950119256973268,[-2.2618926 -1.6234195  4.096309 ]
allah dunia kayak beneran numpang hidup doang,negative,0.994946300983429,[-3.0657797 -1.3362951  4.1095624]
situ kayak tertawa ho tertawa ho doang deh,negative,0.9972948431968688,[-2.5088012 -1.9526863  4.4104557]
keren keren sihhhh,positive,0.9965484738349916,[ 4.2465324 -2.025856  -2.2064712]
asli senang banget lihat anak anak pinter gin sholawatin deh moga anak kayak pinternya,positive,0.99565190076828,[ 4.157898  -1.8396171 -2.1174037]
semangat unhas,positive,0.9845320582389832,[ 3.444946   -0.87772435 -2.5681324 ]
kerennnnnn bgtttt rasa energi ambisi deg degan merinding,positive,0.9772441387176514,[ 3.057709   -2.34377    -0.91747886]
seru banget,positive,0.9968767166137696,[ 4.452874 -1.715966 -2.41624 ]
mantappp,positive,0.9971396923065186,[ 4.5779614 -1.5698218 -2.644061 ]
keren bgt proud themmm duduk keren bangetttt,positive,0.9959920048713684,[ 4.178076  -1.7551925 -2.411663 ]
kerenn bangettt,positive,0.996604323387146,[ 4.2458153 -2.144184  -2.1143887]
eps 2 tayang kak,neutral,0.9838426113128662,[-1.2085662  3.0779386 -2.847792 ]
lihat ronde w pinksun sih,negative,0.569817841053009,[-1.9885957   0.37566543  0.74663126]
saran moga ditunjukin krna ken nyoba ngerjain kasi mtk ngerjain banding,neutral,0.8377881050109863,[-0.8275074  1.3285531 -1.224561 ]
fak seru banget,positive,0.9962289929389954,[ 4.245239  -1.9530808 -2.1015508]
eliminasi semangat yah hebat,positive,0.9942345023155212,[ 3.9490085 -1.67239   -2.179701 ]
ruang guru adain piala gilir biar univ juang,neutral,0.9664164781570436,[-1.9201783  2.6386402 -1.0796216]
tayang tahap,neutral,0.6945076584815979,[-0.458427   0.9138463 -0.7663417]
lihat orang pinter gin agk motivasi ajar semangat kak xaviera serta,positive,0.9544185400009156,[ 2.6365135  -0.54606974 -2.4338727 ]
sedihh banget kakak2 gk lolos sedih semangat kakak2,negative,0.9965659976005554,[-2.1938896 -2.2372403  4.1483936]
38 37,negative,0.4622611105442047,[-1.1962235  0.5938662  0.5970122]
keren bangetttt,positive,0.99699866771698,[ 4.3902845 -1.8669381 -2.427715 ]
kaget banget sep komennya minat anak indonesia manfaat gin,negative,0.986253559589386,[-1.1053323 -2.3888893  3.4123528]
min dinyalain sub english nyaa temenku dr nonton,neutral,0.9939424395561218,[-3.0375638  3.95755   -1.3057795]
kakak maxwell lucu banget,positive,0.9936797618865968,[ 3.9011862 -1.5285987 -2.3253062]
kakak maxwell lucu banget,positive,0.9936797618865968,[ 3.9011862 -1.5285987 -2.3253062]
ngitung 1 2 ae trust issues,neutral,0.8341176509857178,[-2.7018507   1.9011054   0.23430052]
maxwell koko suroboyoan banget welll well,positive,0.9831402897834778,[ 3.2722151 -0.9392882 -2.7918894]
neng banget lihat orang orang pinter gin,positive,0.8975418210029602,[ 2.3680205  -2.6962185   0.14087296]
ekpetasi haha good job ruang guru neng banget acara kualitas serta keren keren banget,positive,0.9967353940010072,[ 4.30468   -1.797023  -2.5675764]
maxwell lucu banget sumpah,positive,0.995354175567627,[ 4.0439267 -1.9178797 -2.1255953]
hoooi situ cepat cepetan panik duluan hasil panik dah,negative,0.996015965938568,[-2.793585  -1.7266111  4.090546 ]
gilaaaakkkk,positive,0.902726709842682,[ 2.5439174  -2.8408751   0.27253237]
wow tes tes koran lumayan ade2 latih tes kerja,positive,0.6383124589920044,[ 1.1502609   0.47409475 -1.6958835 ]
keren banget moga indonesia acara gin lmi,positive,0.9938139915466307,[ 3.9035428 -1.4763045 -2.524256 ]
keren bangettt ruang guru ide tunggu ide cemerlang,positive,0.9963502883911132,[ 4.321888  -1.6720423 -2.429593 ]
makas ruang guru acara,neutral,0.9959235191345216,[-2.2703784  4.0250444 -2.0724995]
keren bangettt ruang guru ide tunggu ide cemerlang,positive,0.9963502883911132,[ 4.321888  -1.6720423 -2.429593 ]
fk ui raja,neutral,0.8205186128616333,[-0.1461217  1.5122342 -2.0530295]
sumpah merinding kaaa,positive,0.916949987411499,[ 2.1088042 -1.9309057 -0.5089105]
mules nontonnya,negative,0.9971227049827576,[-1.8976047 -2.5504026  4.3695207]
keren keren,positive,0.9968549013137816,[ 4.3253975 -1.955154  -2.3335257]
yesaya sepele tuh wkwkwk,negative,0.9974282383918762,[-2.8102417 -1.6481092  4.58468  ]
sih nang nonton siap bolpoin ngitung,negative,0.7619702816009521,[-2.107803    0.22730146  1.4832108 ]
kayak gin trending,negative,0.9695146083831788,[-1.6123781 -1.2251203  2.752577 ]
seruuu abiisss,positive,0.9959002137184144,[ 4.1625414 -1.8945987 -2.1710377]
shock banget lihat tambah pesertanyaa semangattt yaaa semuaaa,negative,0.9962269067764282,[-2.1065218 -2.2839096  4.0779357]
seruuu parahhhh terima kasih ruangguru pingin kuliah hahha,positive,0.9200684428215028,[ 2.1944263  -2.0709307  -0.42521724]
kereeen bangett gilaaak salut respek kontestan,positive,0.993777632713318,[ 3.769132  -2.1339498 -1.8772157]
masyaallah seru,positive,0.9953061938285828,[ 4.0297275 -1.9315875 -2.1174915]
keren sih indonesia acara gin,positive,0.994805872440338,[ 3.9512935 -1.7480956 -2.3287618]
keren banget banyakin konten kayak gin,positive,0.9930195212364196,[ 3.718179  -1.9249837 -1.9402816]
bagus bgtttttttt,positive,0.9958651065826416,[ 4.1993237 -1.7759265 -2.2314098]
pdhl pen lihat nana lbh tunggu kemarin,neutral,0.7975348830223083,[-2.8729532   1.6310247   0.21550256]
keren bangetttttt,positive,0.9970067143440248,[ 4.3987417 -1.8662055 -2.4133587]
kak keren bgt please drama ilangin,negative,0.8565502762794495,[-0.16072837 -2.1654835   1.7525622 ]
keren banget saing universitas kenal dunia moga indonesia menang,positive,0.9958797693252563,[ 4.1662703 -1.8217406 -2.253762 ]
pliss muka dejavu univ war,negative,0.4141708314418793,[-0.12150995 -0.70494395 -0.02487002]
bagus banget cuman kecewa luar jawa dikit banget wakil,negative,0.9954916834831238,[-1.5307729 -2.8916616  4.0948086]
share sih rumah susah pola maksud,negative,0.9963539838790894,[-2.8002603 -1.573789   4.293877 ]
oxford langsung merinding anjirrrr,negative,0.9580634236335754,[-0.66232926 -2.1680653   2.666797  ]
28 02 28 44 1 beda ngerjain 28 44 selisih 24 kunci jawab,neutral,0.9696614146232604,[-3.056617    3.405805   -0.10990413]
bismillah pinternya nular,positive,0.9689945578575134,[ 2.8165674 -1.9352884 -0.9400793]
bikin pusing,negative,0.9977485537528992,[-2.377031  -1.9932353  4.620238 ]
padaa pinter pinterr bangett makan apaa yaaa ruang guruu plsss cepetinn eps 2 nyaaa,positive,0.7191777229309082,[ 1.4266508  -2.0107026   0.40034214]
gg,negative,0.928213894367218,[-0.7941863 -1.4310839  2.1899538]
maxwell bicara lucu bgt,positive,0.9895631670951844,[ 3.5730336 -1.2457033 -2.4305265]
sayang banget uinya informatif terang durasi,positive,0.9017244577407836,[ 2.1295073  -2.1809158  -0.21851045]
freak,negative,0.9940893650054932,[-1.2890757 -2.5911226  4.076569 ]
trend,positive,0.8406155109405518,[ 1.7715089  -1.5753208  -0.09664283]
durasi lamaaaaa,negative,0.9966210126876832,[-1.9412246 -2.1725628  4.329737 ]
kertas hasil hitung tinggal liat hasil menit 30 51,neutral,0.9907974004745485,[-2.636751   3.6014662 -1.3136637]
kerennn bangeeettttt,positive,0.9967155456542968,[ 4.32549   -1.8997806 -2.3072264]
1 cool,positive,0.962920069694519,[ 2.5939338 -1.7497401 -1.074395 ]
woeee oxford bjirr,negative,0.8457191586494446,[-0.9571502  -0.93760914  1.4472277 ]
bagus sih tampil layar nonton ikut ngitung ajar hahaha,positive,0.9836286902427672,[ 3.2618077 -2.2846336 -1.1010107]
28 02 nyoba ngerjain 3 baris 6 menit langsung nyerah kakak hebat ngerjain tekan,positive,0.7575632929801941,[ 1.3550035  -0.74387455 -0.26737848]
biasaa,negative,0.9912558794021606,[-1.1295178 -2.5283513  3.8217177]
ikut deg degan wkwkkwk,negative,0.9524097442626952,[-0.53132284 -2.4714637   2.5992982 ]
gilsss syakira makan pinter banget gitu,positive,0.94911128282547,[ 2.9494703  -2.8079486  -0.03714481]
keren banget,positive,0.997103750705719,[ 4.4456215 -1.8129387 -2.4716065]
min bikinin versi politeknik politeknik clash champion,neutral,0.9970007538795472,[-2.9600837  4.2868257 -1.7898223]
acara survival show korea survival war,neutral,0.9872915744781494,[-1.2037789  3.4022064 -2.447732 ]
keren parahhh,positive,0.8360000252723694,[ 2.2295625 -3.1484246  0.5769827]
acara kerennnn,positive,0.9967730641365052,[ 4.324027  -1.7430252 -2.6677763]
kak yossi tulis gpanya,neutral,0.9968858361244202,[-2.2026882  4.21319   -2.29683  ]
minimal durasi 2025,neutral,0.8956104516983032,[-0.1445764  2.0960956 -2.4922278]
bagusss,positive,0.9966008067131042,[ 4.3122277 -1.9254636 -2.2194865]
class champions,positive,0.6022919416427612,[ 1.2520467   0.79220855 -2.2905304 ]
keren keren bangett,positive,0.9964287877082824,[ 4.2271004 -1.9639997 -2.2511275]
gilakk yaaa endingnya bikin melongoo,positive,0.96639084815979,[ 3.0588577 -2.7505212 -0.3901029]
keren bgttttt,positive,0.9966179728507996,[ 4.3005767 -1.8462262 -2.3814244]
seru buangettt cuyy paham itung annya orang pinter wowowowowowowowoowowow,positive,0.6098161935806274,[ 1.6646092 -2.7558832  1.1990917]
hebatt gagal hebat bgtttt masuk,negative,0.9179953932762146,[-0.11901475 -2.5373735   2.381724  ]
ni soalnyaa sihh pen coba ngerjain jugaa,negative,0.8692800402641296,[-2.9650853  0.3437041  2.2742198]
besok nonton ah tidur,negative,0.4954981207847595,[-1.4970644   0.18099189  0.33419114]
moga beneran real acara suka nii,positive,0.9943616390228271,[ 3.9332378 -1.613702  -2.4030197]
video longo banget ipk gpa,negative,0.8728601932525635,[-0.45648664 -1.5459762   1.7599716 ]
nana kkn,neutral,0.4903757572174072,[-0.9398332   0.19782406 -0.13251026]
